epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
1,31.960249655668306,29.4387081882134,29.89147296035099,86.64942956628504,-29.4387081882134,-32.67578937942694,3639
2,26.284443740504635,22.645569913365676,23.2920315278778,66.13544968899518,-22.645569913365676,-19.44739047810659,3639
3,18.314233173410038,14.032205439360792,15.008596609823444,40.311243275021205,-14.028716753524357,-7.489914611649404,3639
4,8.986727988029129,5.082574444702937,6.184443120690553,14.253150329815048,-4.842483087829523,-0.44153221149363997,3639
5,3.5223591476457434,3.049365010881332,3.88258772493615,8.70174002712449,-1.9213744821572047,0.4318464738558204,3639
6,2.8609790194441977,2.392624929731578,3.0729030583264207,7.066621285353481,-0.4215544438290052,0.64410583191906,3639
7,2.6533126462621817,2.9144845838303026,3.662215596996512,8.31033364621013,-2.239024850227375,0.4945118629275478,3639
8,2.5184774269497945,2.535092959465578,3.27689132147385,7.326890727517009,-1.310055533291449,0.595286931376492,3639
9,2.45355961439691,2.6856116176667073,3.4363425921447006,7.723561824157886,-1.78317913900335,0.5549425633896079,3639
10,2.3697660243883174,2.4189522091455924,3.1204894606195457,6.925383503788039,-1.4716969967281532,0.6329978636865974,3639
11,2.2881512781840376,2.628164032456245,3.325499553603479,7.547623695673476,-1.8437399904817695,0.583191142159873,3639
12,2.2726936265936932,2.1261089646773668,2.7916462419657346,6.172554969227898,-0.990535324109259,0.7062729664847164,3639
13,2.2209935158181153,2.1279833511390276,2.816859813529563,6.151968687455375,-1.0886872698560328,0.7009432425527797,3639
14,2.124279835071819,2.381897205898938,3.0653714412276014,6.813645279535574,-1.6547303882461553,0.6458482713508577,3639
15,2.0960340243037705,2.0815236185172914,2.7249313719127954,6.047615636044816,-1.0554932753900212,0.7201442142559176,3639
16,2.0274327088252573,2.099629192766366,2.7681930265453216,6.0688783448729415,-1.2068248580005936,0.7111875620144018,3639
17,2.010056605133578,2.004886950068043,2.591543767417938,5.892380031709709,-0.6176312565312145,0.7468719650044648,3639
18,1.9796651587620886,2.1869061174678355,2.7887387437526043,6.32672501429602,-1.3908431500515854,0.7068844809999378,3639
19,1.9382043504785818,1.9213953455846104,2.5015854903114034,5.606540524944094,-0.8899725300494574,0.7641402409275635,3639
20,1.893789467450237,1.9913619566369953,2.5783450345977257,5.770675449485882,-1.2793976814414683,0.7494437614498979,3639
21,1.9013508170356013,1.9178182083553388,2.4931962706326365,5.637276980103898,-0.7707442650266911,0.7657195285664747,3639
22,1.8607678489557524,1.7992207961411357,2.362852630125124,5.29607177910968,-0.7209975637554893,0.7895754420040824,3639
23,1.8563130183524574,1.7627434658460415,2.2864900339299976,5.180258797207337,-0.7064271467208338,0.8029566522030173,3639
24,1.835143119760998,1.6586075646761322,2.174339460563968,4.900162827403264,-0.5367033010526292,0.8218122486152886,3639
25,1.8357395390699027,1.7443028298273424,2.2812559786342153,5.162756333453611,-0.4843143422251778,0.8038577323178582,3639
26,1.8049400462083973,1.8325739538450103,2.3874909232609602,5.343055698890324,-0.9703119418947996,0.7851642212732256,3639
27,1.7345114004027435,2.189482394074568,2.747024574060332,6.297478266023441,-1.5850195982981004,0.7155877873195915,3639
28,1.7639617411555366,1.8598013021160398,2.3891172120836006,5.423352915761663,-0.9633605817609778,0.784871441922603,3639
29,1.7492738453806953,1.9735727160800516,2.537932505522172,5.697190509882443,-1.269952792916923,0.7572365569141716,3639
30,1.7123658575593628,1.7511086957930995,2.272813965093639,5.096241810024246,-1.0411371129919913,0.8053067340109785,3639
31,1.6986088501220296,1.6796930632312141,2.2008646944073145,4.950377259476273,-0.6843523673874954,0.8174382293035451,3639
32,1.669938236430708,1.8644136558295803,2.380579596565991,5.4410040825149935,-1.1671556528861393,0.7864062374271972,3639
