epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
1,32.163775541807176,29.6381404220026,30.091221995363078,87.23510881381706,-29.6381404220026,-33.12736846127058,3639
2,26.575663298766997,22.810582855567397,23.431819317884894,66.62804482993035,-22.810582855567397,-19.69355815084767,3639
3,18.525521634060773,13.692170904442058,14.73914488993725,39.15634474104101,-13.690384884986553,-7.187809474007279,3639
4,9.02481746815289,5.315594422355331,6.4665366647611435,14.947967730604233,-5.032092739376729,-0.576037840874025,3639
5,3.4998547194794063,3.3333892497298283,4.204568625852333,9.42058741138332,-2.62105154303215,0.33370578481715985,3639
6,2.820061510420483,2.7974419202015732,3.587412255017191,7.949594067044028,-1.843635875663118,0.5149508734212203,3639
7,2.6335973215315707,2.416669840339646,3.104192004617696,6.985479529380913,-1.1066427317318204,0.6368213549447604,3639
8,2.531333926173943,2.278499274111017,2.9780873898075217,6.660669839296151,-0.7055273493687901,0.6657295181500666,3639
9,2.421276296938688,2.2554882968903636,2.919171632158986,6.578401468886308,-0.9209250062007962,0.6788244976406684,3639
10,2.339173194203653,2.132013122797602,2.7934876946792095,6.23989513625153,-0.7014702815018895,0.7058853365433078,3639
11,2.297416355776397,2.6734229620094645,3.454491043285877,7.597939354782424,-1.9417647675977823,0.5502291613697229,3639
12,2.222558761599514,2.076977057062554,2.6733366140920958,6.338096533723295,0.44983086477239304,0.730641648690291,3639
13,2.177728792002084,1.9529961352493777,2.5382397700867223,5.846151598247825,-0.15150037746109718,0.7571777711750817,3639
14,2.143366504742876,2.382325923780256,3.0666992582762145,6.824634447881217,-1.5730788175074992,0.6455413913787758,3639
15,2.065261688133228,2.123262882887842,2.7736860220961392,6.123745516377402,-1.305628978606599,0.710040229127148,3639
16,2.028981862061091,2.285416670440481,2.953120455501399,6.530150336538243,-1.6489084238008864,0.6713107686322277,3639
17,2.010271269534708,2.3873035759020387,3.0400708748735554,6.830048966671136,-1.7597250166618092,0.6516702489147406,3639
18,1.9729159666560203,2.213617240966562,2.8163464620712193,6.368268904447335,-1.583834884257787,0.7010522342979729,3639
19,1.9181232631295078,2.134692046104404,2.7525306061541652,6.180606380758697,-1.391917163443192,0.7144465145519585,3639
20,1.9015374399754834,1.727948982068948,2.287415902695374,5.133739764574626,-0.2635147705874819,0.8027970423071344,3639
21,1.8517953683504556,2.5613555074819137,3.1634308861858678,7.350246763385121,-2.2323555318691404,0.6228276452341114,3639
22,1.8299277404442231,2.031662224216362,2.620153556326698,5.852646250736138,-1.4982724757140795,0.7412522150678484,3639
23,1.8225501093786503,1.9045109896910128,2.469891055923537,5.542062443600389,-1.1413172391391972,0.7700789431956663,3639
24,1.7880668062689047,1.9765522415148553,2.578355089142091,5.749864434675648,-1.2573881649846526,0.7494418073020279,3639
25,1.7755266098529765,2.1130978892746453,2.6916185911231527,6.0744659598235655,-1.5371158947883055,0.7269449639801542,3639
26,1.7703965200888987,1.7473898172444058,2.2844493305752205,5.135035499698783,-0.8711231102750798,0.8033082195168444,3639
27,1.7574936640386596,1.968766095842035,2.5901957723237032,5.702588980056163,-1.14871056219417,0.7471352263175531,3639
28,1.7337449766020188,2.0143224669537987,2.6192050584993667,5.784514697661859,-1.3779779147499045,0.7414395149990358,3639
29,1.7328971105380009,1.5637723021731333,2.0560703678736973,4.647359235573435,-0.3912430055916522,0.8406694335228134,3639
30,1.7316486243861569,2.600684468645943,3.126003954173198,7.4403239313955165,-2.4093464596909,0.6316995935363854,3639
31,1.6768638430520295,1.9641152214433963,2.494337644809506,5.716571072548084,-1.3649287295885288,0.7655049743486299,3639
32,1.660021402506382,1.5537293516171113,2.009415052857985,4.761167006501408,0.6063762307330848,0.8478182917788419,3639
33,1.6711404490081199,1.4531397676690656,1.9330440660109698,4.301911116411135,-0.4122625179558083,0.8591662767822458,3639
34,1.6568489402399729,1.6270482036300202,2.1019206066746055,4.763225543595406,-0.8228090767940344,0.8334840774217479,3639
