epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
1,31.56158190212845,29.16216399021678,29.61340621207198,85.80717333983331,-29.16216399021678,-32.05216255424158,3639
2,26.05564539428983,22.43132391995406,23.015134825705186,65.46451487965103,-22.43132391995406,-18.964121250944,3639
3,18.250697181270876,15.11927934779214,15.971492729056534,43.37228587043619,-15.11927934779214,-8.61422249095932,3639
4,10.19330839947818,5.097633382782041,6.4983983720906355,14.008195069399013,-4.0104423684384605,-0.591606906207734,3639
5,5.637595897620713,6.36144720141984,7.331118184621067,20.7624682968886,5.76449056836595,-1.025646200238755,3639
6,4.3336510325257525,4.606932713193335,5.365167397668965,14.999169271063606,4.017842988058511,-0.08489999151716421,3639
7,3.6260083825237506,25.172438342415983,25.35187721640045,76.4474239764353,25.172438342415983,-23.223862781723017,3639
8,3.1593592205869494,21.771867116292317,21.941652322858385,66.61154567662429,21.771867116292317,-17.145202128165966,3639
9,3.0891046552388843,22.622263593639637,22.76236045397141,68.71368405272841,22.622263593639637,-18.52799902680905,3639
10,2.9566939941664154,7.72984562355203,8.111713787318212,24.047610472450227,7.696259679686863,-1.4799812047713057,3639
11,2.8672999522661207,5.119286215609986,5.421461778262853,15.911911001018368,5.014436379537768,-0.1077862050566476,3639
12,2.8429420915436427,6.907929077420991,7.69736133204575,19.36968144168719,-6.900560544656836,-1.2330934604488428,3639
13,2.996099523413943,2.466596078728542,2.96598828832983,7.847441777029688,1.4454512296059723,0.6684400879883651,3639
14,3.030018511711223,1.5272589502966185,2.0684462472661025,4.4798447437423885,-0.6577834820937376,0.8387455787819436,3639
15,2.8914329339632485,3.552907707338053,3.9013977696774678,11.275384972094002,3.318792218918262,0.42632805070979596,3639
16,2.810247006069144,1.4653179910884646,1.9187013031921745,4.5620247036793,0.45397026678401387,0.8612484340917439,3639
17,2.759713176632353,4.247897018931599,4.514089840960363,13.194765826870292,4.202234460548176,0.2319958820217204,3639
18,2.5009535039162034,9.882611231477616,10.07387029478218,30.35323724232251,9.879922930766476,-2.824862803320304,3639
19,2.486649828892406,1.636795397740401,2.0741021396717807,5.140350883338087,1.1933351623124229,0.8378625153901187,3639
20,2.4828337229024426,4.326242939067693,4.546673639512468,13.294594351080283,4.2815071288358055,0.22086858558517697,3639
21,2.3434148104017236,1.3644286048513876,1.7947348489439725,4.010798138631436,-0.820976890486392,0.878598586444839,3639
22,2.278151858437469,1.4697900516838123,1.8829799024819256,4.633369285998226,1.0687043875840772,0.8663667528342486,3639
23,2.2852171011169458,1.2446434317659827,1.6575245931960902,3.7048675841659136,-0.4791838432871794,0.8964516664835048,3639
24,2.2335850884266097,1.8513408843289696,2.197320529063324,5.806243201156729,1.4835980088542404,0.8180257330518698,3639
25,2.2141842411673265,4.086381092999263,4.333315147804038,12.648822321155645,3.9923470621090664,0.29227636074126817,3639
26,2.2303710690579126,3.1376052666706316,3.4323757626586273,9.790673032985838,3.0455333539895153,0.5559694970607305,3639
27,2.1798553465025563,1.1254379936023282,1.5434073284633654,3.4216025767275213,0.2932123208838723,0.9102190351796031,3639
28,2.139243864021188,2.6889200244640445,3.1306091065766175,7.567788638576436,-2.5421046723242346,0.6306136519712027,3639
29,2.08524480457646,2.059172504254179,2.352440514156687,6.505286111302612,1.7777301917268733,0.7914258642722611,3639
30,2.0121015675177722,1.8911004649574006,2.2539213225350214,6.022683983765468,1.6305870628514176,0.8085300357226453,3639
31,2.0178581890698526,2.855909378982632,3.2006102977416733,8.839649359501795,2.7774603005849783,0.6139098264002175,3639
32,1.9115579861588499,1.5564557636593293,1.9346871496018543,4.911749864596733,1.1402213800801915,0.8589267582640985,3639
33,1.8828970976782766,2.170847671311712,2.644347808724981,6.528172675566722,1.990691360846821,0.7364516473350295,3639
34,1.7887105543227289,1.6096161598358616,1.9789297384980822,4.9234260921266895,1.422399738916626,0.8524008345352898,3639
35,1.8466322967591646,3.3618166457823784,3.6255793209673075,10.40743694771197,3.3036681062803717,0.5045749357943765,3639
36,1.8314313700790745,1.2128040191071738,1.6182125166945596,3.6191194302590546,-0.8748853085426945,0.9013052016100235,3639
37,1.772675101151261,1.8553083702311735,2.251406503977592,5.282657564400633,-1.581625213790772,0.8089570635787554,3639
38,1.7785782057675705,2.0401557257752656,2.3854826163184533,6.321515304908696,1.8780907423622695,0.7855254998990819,3639
39,1.7711905933595518,1.8109472457705438,2.216990741373408,5.212258098960537,-1.5703843204029708,0.8147531162685903,3639
40,1.707450929226528,1.63936538413253,1.9948342715110319,4.982475485730807,1.4601621819119035,0.8500188104628615,3639
41,1.6427345240452669,2.930416422710539,3.314650366003212,8.865839093805993,2.8052916876658465,0.5859063198460502,3639
42,1.6333810981988552,1.477666546139425,1.8881409295629508,4.283187545696966,-1.1681506300273916,0.8656332028062065,3639
43,1.6180285234862237,1.4255410456729478,1.8817868732133558,4.299240499901542,1.0165943136317417,0.8665360354369337,3639
44,1.6110527572093356,2.656049924422241,3.172229079825538,7.975951400908155,2.525665770129995,0.6207267300063769,3639
45,1.5575247005757393,1.4637884106993773,1.9264180406525686,4.469806565518516,1.1040109805793479,0.8601301125236427,3639
46,1.595540167672496,1.6669123341140264,2.0357685259374043,5.239959562018437,1.4337739050797822,0.8438003906468694,3639
47,1.5746078321164998,3.2220492267320364,3.6363072785461665,10.047558516712199,3.123899471894107,0.5016387085612755,3639
48,1.5565200041520117,0.9502867446819745,1.365459398616391,2.8753942747487367,-0.004369400791756299,0.9297282556264814,3639
49,1.4971622163083897,2.507181616791266,2.8339894213795653,7.7285023387587,2.414626774338452,0.6972949950551856,3639
50,1.5410648534769111,3.292762975438541,3.555173142261011,9.775620190470862,-3.252702047877929,0.523629713278893,3639
