epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
46,1.5547430820840606,1.9661743224862842,2.5404413741877714,5.800705094933306,-0.5126202660099626,0.7567563529390353,3639
47,1.5236383982965886,1.9511720741735312,2.534722838196398,5.761850511843656,-0.4724340247531355,0.7578502037919561,3639
48,1.5188718704730937,2.0096768323914564,2.5800223864807545,5.903666602606279,-0.5958758786865301,0.7491176548370793,3639
49,1.5104934600628857,2.0518895615978403,2.6295535765265705,6.017882975635882,-0.8305012786018223,0.7393923261148453,3639
50,1.4959914094448798,1.985578109812494,2.560752896000884,5.76880137728588,-0.8753650546827366,0.7528512051088748,3639
51,1.5156477376220838,2.065467152565382,2.6714726582909893,6.0010801727374865,-0.9689308081593085,0.7310171322912904,3639
52,1.5141632948375208,2.1292400989076468,2.7298581915115556,6.164551700536598,-1.0723928470931299,0.7191313113587112,3639
53,1.4631238761309528,2.3802743892349953,3.0305290143469583,6.810176752498485,-1.604618443077362,0.6538534202773311,3639
54,1.4596760281836296,2.1013688870791913,2.6976575521859876,6.109284861418835,-0.9692345551325418,0.7257183276632062,3639
55,1.488912397649632,2.035055462951744,2.624491001257052,5.895626551125583,-1.0229709286649138,0.7403948353881906,3639
56,1.4747044115505814,1.9062372130592893,2.44552801053592,5.6567146232069865,-0.41323139183335855,0.7745924622071916,3639
57,1.4574994936386154,1.9289170747669426,2.5039907768129197,5.6421121233682054,-0.6961083984794313,0.7636864622877874,3639
58,1.4239715158850796,2.0360808371187207,2.6069654989281212,5.951370980601352,-0.925665938484043,0.7438503779414801,3639
59,1.4352679743277903,2.06572665156621,2.652471121438709,5.998549797461354,-1.0563627071647927,0.7348299438457042,3639
60,1.4512897340185043,1.9645422867085456,2.5328058736834147,5.728200473952629,-0.8137674213733342,0.7582163322135662,3639
61,1.4464989284172456,2.2652923204506386,2.86277798636208,6.545626263960147,-1.4063591921712777,0.6911138112594902,3639
62,1.4250080817521593,2.027168644493378,2.601389840279018,5.882154364814689,-0.9876703894967134,0.7449448884509503,3639
63,1.4273061552161093,2.060187178085256,2.652929198111897,5.974332165373656,-1.1130599042615186,0.7347383472173116,3639
64,1.389918977403003,2.030375031201058,2.614992815702587,5.917894322107456,-0.8837416052130364,0.7422704875631615,3639
65,1.4329510852805218,2.05055005827524,2.6368164799980627,5.950319717618495,-1.068431105250741,0.7379507260372202,3639
66,1.443138903264305,1.9418840971776632,2.4968548405365927,5.727888510218905,-0.5977993284027863,0.7650314476652049,3639
67,1.4187388581294362,2.002417575136978,2.5916056590604173,5.793026329345342,-1.0165043569063217,0.7468598743756163,3639
68,1.3743788244819926,2.0738848340023215,2.6599597649116644,5.985790857631635,-1.2424895838742467,0.7333305366184988,3639
69,1.3779254586700167,1.8583417631958041,2.414525156763046,5.544211630682909,-0.1010271949275374,0.780271383430918,3639
70,1.389986436753181,1.986882956416504,2.5650770850130833,5.775983780785026,-0.951433048106773,0.7520158098274108,3639
71,1.377356256276679,1.915609294223602,2.4567201940144066,5.598810528110757,-0.8464278137005761,0.7725245444174944,3639
72,1.373895325242676,2.084861110677821,2.664363135121567,6.033958602264812,-1.0879686307894,0.7324469019676401,3639
73,1.378821101797991,2.097313753292108,2.6755338043414767,6.080761291655853,-1.1356171274879667,0.7301987005405078,3639
74,1.3972323034705945,1.9761578564330686,2.554955219570441,5.743014588917146,-0.9011808475579296,0.7539690534403053,3639
75,1.3609336464047255,2.0953986468502506,2.6806232375456873,6.02914118735234,-1.2998153731599553,0.7291712856092878,3639
76,1.3545115872619764,1.9113832103187287,2.471453733125413,5.575884501317058,-0.7644088768179386,0.7697879133113135,3639
77,1.3392805778608279,2.0129569463265993,2.605062601840163,5.89263315992506,-0.6959965001688321,0.7442241830240728,3639
78,1.358449322684913,2.000388746374287,2.573684132928977,5.8039573005344,-0.9782409840935238,0.7503488090181891,3639
79,1.3424968375847917,2.104469198157218,2.689398032947797,6.059530891491486,-1.2731866771030242,0.72739531343501,3639
80,1.3103975422492176,1.9525931191398536,2.505388840917818,5.667072570903111,-0.9660195389695467,0.7634225046811518,3639
81,1.3261312779487509,2.042438580983941,2.597198398206499,5.946009341626239,-0.9691102278694473,0.7457661321308937,3639
82,1.3288869406989212,1.9091895350587011,2.456615642786947,5.59751321872476,-0.558829785310557,0.7725439054599852,3639
83,1.3217209712180127,2.01514446764865,2.554761515234056,5.839985371436169,-1.1380651473474883,0.754006357776833,3639
84,1.3184557967164718,1.8102059014454817,2.3325127837055497,5.34943752070567,-0.5394933196862145,0.7949445968202116,3639
85,1.3299903908597768,2.077581187072905,2.670730074315717,6.015442726296735,-1.081282524199039,0.7311666487803086,3639
86,1.2963110360844174,1.8951981951490016,2.44602889536495,5.565358105022958,-0.694753241689692,0.7745001183225405,3639
87,1.3201645230113308,2.1679625011925254,2.7384289422679595,6.269642953507919,-1.3571978708190162,0.7173648939809629,3639
88,1.3187145375567773,1.9787752340704112,2.5203152472806347,5.767391667045531,-0.9556663662039602,0.7605951823276481,3639
89,1.2827763252768438,1.8942303931395343,2.4339277150707215,5.581542986436324,-0.6530008486385822,0.7767258194413867,3639
90,1.3080769438977404,2.0191991847437403,2.6100038492154445,5.85498024255806,-0.9714303715080309,0.743252958600013,3639
91,1.301148275740965,2.022425747730143,2.592885176718233,5.943874875637088,-0.8236939833039076,0.7466098539173223,3639
92,1.3065613373604785,1.8673484982550554,2.4166304042702857,5.4792184798095045,-0.6489074122090037,0.7798880494355586,3639
93,1.262880274480732,2.124092929145077,2.6897330153768038,6.110225177920866,-1.3889287878897663,0.7273273997487024,3639
94,1.302373382701562,1.9570487227601054,2.516408131421811,5.714198134545375,-0.8518679913140549,0.7613368810679884,3639
95,1.2833487378187023,1.8948551491414758,2.4474807810312194,5.516047640099756,-0.7887709267226574,0.7742323396272452,3639
96,1.2608824536137915,1.943132262139505,2.4960773910159073,5.659845730302826,-0.851858773248541,0.7651777499214203,3639
97,1.24466925443193,1.8445966945437489,2.374807368863748,5.425972133347519,-0.6104581449738765,0.787440789773231,3639
98,1.2712456744280471,1.9373795272688776,2.4983965053856165,5.618286105088002,-0.933483605988899,0.7647411988418013,3639
99,1.2623483534199345,2.0598499306481957,2.633651938739263,5.920281089265221,-1.3052131729356597,0.7385793387065468,3639
100,1.2605892589861003,1.8041023003855194,2.3235866128022677,5.3154621508444935,-0.517631889798216,0.7965110253796891,3639
