epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
40,1.3400917113492037,1.5348093740951232,2.0769230329110413,4.5454026393824085,-0.8679063419091502,0.8374211836433918,3639
41,1.3222224736302315,1.3778750625866132,1.8230132072963818,4.018933637918256,-0.6951522512663915,0.8747427760959754,3639
42,1.3200467073341284,1.661674367428219,2.180589258173634,4.8386325337471305,-1.052047727395624,0.8207864309903387,3639
43,1.3131398095517353,1.7900755468978107,2.226599955367111,5.1262312151207485,-1.490306497832254,0.8131437864211729,3639
44,1.2941841657276933,1.6014636512246883,2.022900394971834,4.662715356943481,-1.1968402804893332,0.845768830958202,3639
45,1.320895989455255,1.5264323209137274,1.9861317360667539,4.458175501192016,-1.059952709431765,0.8513245526085299,3639
46,1.3106856936858933,1.4788604646175896,1.9424851650744706,4.339375028466122,-0.8801357503053938,0.8577872372260809,3639
47,1.2780034383433458,1.3568719091832098,1.8736154926250839,3.983175042858853,-0.7108941414946546,0.8676926138074403,3639
48,1.2838977821697533,1.7046645736589507,2.1865170332459822,4.943818873970087,-1.2293026109880456,0.8198107482317735,3639
49,1.271619164943695,1.4121473280405337,1.8739897719161243,4.142411431776504,-0.8422797271988489,0.8676397482530882,3639
50,1.299643594270302,1.828458348877255,2.2542374942735255,5.23812466617241,-1.474284282389759,0.8084763145595751,3639
