epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
1,1.7648365660670964,1.3917615077560437,1.8012655374453428,4.033759134504189,-0.9987602490715746,0.877713467062101,3639
2,1.7542562474991752,1.1598930825372096,1.566861550539532,3.411045524211588,-0.6876383338796139,0.9074696086436993,3639
3,1.7285769137308058,1.3335522124648718,1.7416446010667606,3.8618692968715314,-0.9317856306687722,0.8856747320920679,3639
4,1.738915865837863,1.354260951223266,1.7423122837547855,3.9566982571259133,-0.9056771328960942,0.8855870590573093,3639
5,1.7534127174256902,1.0712818995908446,1.4641947952763874,3.192681859473303,-0.2974441792487312,0.9191982308785842,3639
6,1.7049782624475132,1.0402997088451966,1.4390260799517012,3.108202411802472,-0.30562793189727794,0.9219522330518749,3639
7,1.7181064389452172,1.2662232177013157,1.6656970668732056,3.6900925799520667,-0.8582437121628994,0.8954280530132677,3639
8,1.7355432882628032,1.1088074288154637,1.5072809251978143,3.274462571847044,-0.44994459600362124,0.9143728363792254,3639
9,1.724989781149258,1.6962339658598284,2.0737537273773308,4.878362727728332,-1.4401676464159432,0.8379169832460961,3639
10,1.7474216829002125,1.3312388312918173,1.7187334442333764,3.9069102841151344,-0.8339813176862942,0.8886628223955465,3639
11,1.6626286460564481,1.0028168331564504,1.3849449503674722,3.0280750246480688,-0.1214772654483855,0.9277083438282984,3639
12,1.675235349360895,1.6128971931140939,2.010210001766666,4.637596945269492,-1.3953507044184958,0.8476978581107261,3639
13,1.7382773924051165,1.353162060533457,1.7440276058063768,3.9555276977199085,-0.9059185710507587,0.8853616670310464,3639
14,1.7195400002277474,1.421827188917948,1.8102570707670005,4.115413477653051,-1.1007529130575584,0.8764895633611463,3639
15,1.6427963715946807,1.3726831574006275,1.7615080186739152,4.0269012535236275,-1.049255071809312,0.8830521071708436,3639
16,1.730818397139085,1.2068449719065524,1.5843286896917277,3.5560169599552944,-0.6338637289879053,0.9053950794305052,3639
17,1.6947240332245384,1.5750674745413458,1.9425065682836236,4.552666729576119,-1.310958054079463,0.8577841032754802,3639
18,1.7304450467616652,1.1106008318434315,1.4985863870708145,3.286269630265029,-0.434952815308221,0.9153578437356783,3639
19,1.7131553185916744,1.4875674262155574,1.8622278369328213,4.340182486729859,-1.1868539298095033,0.8692960295183496,3639
20,1.6854275702543862,1.448306421487991,1.833253848485671,4.186295679922637,-1.1405812515338458,0.8733315772551775,3639
21,1.6519015726103659,1.5754694528519435,1.9730466598301497,4.503239387862972,-1.2887348396236276,0.8532771130230958,3639
22,1.6780603346771468,1.2667941910842513,1.6530159847014798,3.67265429949841,-0.826832710238858,0.8970142209698377,3639
23,1.616926991097546,1.2685671437078205,1.6558876108010772,3.6944514214943798,-0.8183670122566443,0.8966560955419569,3639
24,1.6469592074036155,1.1209478171260254,1.5210699888054136,3.3018941008066545,-0.5813926771205348,0.9127989835278641,3639
25,1.6494031587054738,1.1567042519280333,1.5545307916999591,3.418625561411414,-0.5808268916839491,0.9089202542158069,3639
26,1.6341760122199926,1.1153227792201577,1.5096595636908343,3.2858572020447903,-0.5894805387207098,0.9141023668542335,3639
27,1.6936817796700063,1.4728473224100027,1.8727918134975228,4.258661216549556,-1.1611288824917425,0.8678089182233809,3639
28,1.6526865582483852,1.1430416930078904,1.5502211860556077,3.3725139862728777,-0.4826685011010145,0.9094245526222643,3639
29,1.6661406593251848,1.0486126774187499,1.4401020775285778,3.1222123941911097,-0.32475869214675623,0.9218354726873249,3639
30,1.6409334411408378,1.1268091545094499,1.5189146818392971,3.332661475612808,-0.4785394320025422,0.9130459304845121,3639
31,1.6623254887676593,1.1279476602904972,1.5290571487866853,3.3506041818453616,-0.5185143045423842,0.911880791584531,3639
32,1.673418843170081,1.1418666189664928,1.5457199764504201,3.3737534941070497,-0.5383776685437451,0.909949777256708,3639
33,1.603698483452921,1.4881146172305717,1.8760996404835408,4.272776105381816,-1.1501595249998926,0.867341539644195,3639
34,1.621105445849408,1.2837279042754732,1.6657918061405552,3.7527103746466173,-0.8250999890961926,0.8954161572711423,3639
35,1.6188837732967392,1.7033431400929089,2.0623700807885377,4.912330695904072,-1.4996036184656323,0.8396915734780102,3639
36,1.662273275896519,1.3471578213827202,1.7490787568200008,3.9022799493306053,-0.9957923123914483,0.8846966614124726,3639
37,1.6216997114699125,1.62711193182207,2.027879033790355,4.673090959516536,-1.4052589885085847,0.8450087280942535,3639
38,1.5993924727670321,1.2982966639766917,1.6758591196006467,3.77076907423418,-0.919503183933561,0.8941482198366759,3639
39,1.628093025143705,1.4869645614812714,1.8875329717812048,4.264745397016571,-1.202906463132451,0.8657197177344199,3639
40,1.6832244686034532,1.08927588791728,1.4895193225466348,3.2538235995324754,-0.3370854728134755,0.9163789849750255,3639
