epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
1,31.48056946254237,28.798873451228456,29.273635954524337,84.68825356355019,-28.798873451228456,-31.29806374992385,3639
2,25.40659322922864,22.03338601950205,22.629344825341814,64.26932146988258,-22.03338601950205,-18.300435674958422,3639
3,17.191557717004468,14.94897694730536,15.837981279477575,42.97495250578883,-14.94897694730536,-8.454156837811867,3639
4,8.294538325044766,5.733273547309609,7.040144605235043,15.745509329251698,-5.156106216627741,-0.8680406021218257,3639
5,4.2765518341872175,4.8746691790541705,5.863384879358339,13.764395961143242,-4.409607282671571,-0.29574624068140953,3639
6,3.2982089909189347,3.505243950802142,4.304235653735453,10.020848800554488,-2.91014260975795,0.30174310430518037,3639
7,2.9567564786100458,3.2010298606031835,3.940011137826612,9.170171966116113,-2.408479055293021,0.41491623001021805,3639
8,2.7958393167776303,3.903990749999631,4.62086663211464,11.16565991462651,-3.516775057845864,0.1952332582444416,3639
9,2.633431329415422,3.345821205552183,3.9858258735738192,9.528514606488194,-2.9876174591307656,0.4012303264544983,3639
10,2.453878199363357,4.862607454067732,5.469417241370665,14.175629151027438,-4.657910930877795,-0.12747069541554845,3639
11,2.319225706104715,4.5506030206137815,5.190151845394951,13.23543355302392,-4.364154850791267,-0.015274036073880781,3639
12,2.1879866888406196,2.8554879812527307,3.3724987492603495,8.200918172235836,-2.570301375109994,0.5713263916400453,3639
13,2.0893191056655387,2.802535497084133,3.2779019977621315,8.18982644895167,-2.5086116167043846,0.5950372453539238,3639
14,1.9780388969546088,3.244324996006885,3.721516270470128,9.597367001521343,-3.0461237418124165,0.47800902269942447,3639
15,1.8216912604724493,1.8995740769426388,2.2949517223637477,5.536145965970394,-1.5916823046192359,0.8014955440906213,3639
16,1.6857437322256648,2.7773270990927816,3.2121841715527584,8.158228102060013,-2.5184767131590524,0.6111124608898538,3639
17,1.6287936050151468,1.6166849537320307,2.0455960490447294,4.728705475208277,-1.1816098788964549,0.8422886662695838,3639
18,1.5945888270594921,1.2345509100628607,1.6253554258058882,3.6237495720699506,-0.6273154887435003,0.9004319864326271,3639
19,1.5512948457766076,1.4970367082562803,1.9074300630280923,4.537551995275798,-0.2297717385581641,0.8628738134226911,3639
20,1.57344632286905,2.1179479345838983,2.674927512976668,6.1736112487960835,-1.8641404201447815,0.7303209637419148,3639
21,1.494622438658931,1.1891100501647263,1.588236685503457,3.495700553957383,-0.6299158055954629,0.9049277879945393,3639
22,1.4827282294121753,1.7776011660650033,2.2754944853183194,5.220885089116265,-1.435575031847638,0.8048472269918379,3639
23,1.4573986376199821,2.708842187112555,3.1737099883657947,8.009503242196573,-2.5981565864900533,0.6203725310415772,3639
24,1.3909283533670218,2.9409713420149846,3.570202755070148,8.800645833021338,-2.7920875109038072,0.5195934570806,3639
25,1.3742504761087948,1.8392603256506526,2.267327172972386,5.7761913804784895,1.6637607300861355,0.8062456160095028,3639
26,1.3418412504366213,2.525524923519041,2.9135868158357767,7.8111401493406145,2.4458787744600192,0.6800522366012667,3639
27,1.3740524344068756,1.5290697285944894,1.8981733083723058,4.469171911886743,-1.2767585000679957,0.8642015301550612,3639
28,1.2567754264749353,5.273035350819478,5.911385320425629,15.601563595038536,-5.24718751983349,-0.3170482622549724,3639
