epoch,train_loss,val_mae_cm,val_rmse_cm,val_mape_percent,val_bias_cm,val_r2,val_n
1,31.6555104276932,29.129046418372667,29.59876116797302,85.72425274681243,-29.129046418372667,-32.01947933750363,3639
2,26.064236446794393,22.121782541209505,22.9189708611757,64.51103270820383,-22.121782541209505,-18.797637912156727,3639
3,18.04885925616056,14.01407854384726,15.034695572713137,40.196603228866174,-14.013519691221987,-7.519467091059747,3639
4,8.642097979385467,5.184947046613785,6.267863251803561,14.464166549440497,-4.929171646319434,-0.480683297875796,3639
5,3.384993669891074,2.9057995653899367,3.691601606006157,8.308266648092422,-1.819109574160952,0.4863671348439551,3639
6,2.728292663065498,2.650183703618313,3.3522150440063516,7.684730701068318,-1.499897809302489,0.5764673519207535,3639
7,2.553204738544674,2.496089749756866,3.1877072386354426,7.29535785629936,-1.0811479342576729,0.6170165479772465,3639
8,2.4718258116964424,2.208510793280752,2.8793774300139106,6.555017565092277,-0.12956950152827737,0.6875213538553799,3639
9,2.357336584738778,2.311126259795648,2.9751380223926085,6.750385048690164,-0.8523782555563628,0.6663912840075112,3639
10,2.335956327628239,2.3645338423797866,3.0348329924292554,6.802173780766087,-1.3742006689219988,0.6528695226128669,3639
11,2.2184215658309734,2.236676603727663,2.8859300208002288,6.517002487524976,-0.9156294500608305,0.6860975221117415,3639
12,2.1859789341023914,2.1692910604537206,2.793486123384462,6.431083280477538,-0.2415174241575706,0.7058856674133502,3639
13,2.152001911959712,2.105514061978375,2.7223032767237783,6.199468929345993,-0.47979635483421246,0.7206837749776592,3639
14,2.1311856623390275,2.3128197809666453,2.978811537989943,6.6716079197404206,-1.074522624339465,0.6655669367615058,3639
15,2.096688090957823,2.3888486614263984,3.047687280240424,6.875468864624176,-1.2551921593943085,0.6499226949584644,3639
16,2.0383815910628433,2.3404322920608207,2.9989051101615094,6.794843596354432,-1.0056834513094766,0.6610398832481026,3639
17,2.0188623206222216,2.6293621943789085,3.307681093510357,7.507762777050182,-1.8721251213868328,0.5876458081447989,3639
18,2.020337717494143,2.252961571513378,2.8936481759527997,6.568444327856608,-0.8670166127791147,0.6844162701629215,3639
19,1.9396030844409258,2.2979415590601264,2.9724885052975627,6.582251389805441,-1.3060257233705912,0.6669852116900521,3639
20,1.962518944959938,2.1255586151894583,2.7285162459195402,6.222377692024853,-0.6270637758553241,0.7194073827377053,3639
21,1.8942675765875012,2.3035836535582472,2.932006278699426,6.659091336577946,-1.1865772955952911,0.6759940810027267,3639
22,1.918479017304453,2.352307966168879,2.996458114044925,6.745525947624646,-1.49859219378382,0.6615928155117647,3639
23,1.8817112477714912,2.3253193787409403,2.9735085447157705,6.729690480549216,-1.2633872025613766,0.6667566177062334,3639
24,1.8389011586048982,2.3726499808558597,3.0287755051065104,6.809829594524872,-1.4820645786504492,0.6542538755258525,3639
25,1.8046754777520053,2.0920028382521734,2.6707857447833323,6.223464097675221,-0.18740998509494314,0.7311554411824324,3639
26,1.8272037483076462,2.166687081429486,2.7599996286621407,6.297355764813243,-1.1465192833062088,0.7128947068438776,3639
27,1.786374732785558,2.210415047909998,2.801650190754871,6.451886039499903,-0.9471393101947194,0.7041640351066678,3639
28,1.7652605368159324,2.0670452107437103,2.6441022813725126,6.029831787421479,-0.7772456575599664,0.7365005859239577,3639
29,1.742359955278938,2.2768430623355624,2.902953635284882,6.530456253995889,-1.459645132141868,0.6823832839390882,3639
30,1.734927228088719,2.168141369506467,2.7758429336458854,6.287661273523586,-1.0521490469710058,0.7095890888418768,3639
31,1.7395447827377433,2.273694639842764,2.892194291148482,6.567257441927045,-1.188563696202684,0.6847333143203519,3639
32,1.754808178805313,2.0255538524261834,2.604297837314243,5.949636951597209,-0.6540497242339727,0.7443743364668745,3639
33,1.69608292182877,2.298243967377573,2.921765419155034,6.6436452064438765,-1.328461822882954,0.6782534925416444,3639
34,1.6760183129941195,2.0279026304047396,2.609757480267294,5.904198464260939,-0.815017342207097,0.7433014271209493,3639
35,1.6757227092051399,2.085713919324841,2.639881270436108,6.055095462937812,-1.0240863853511197,0.7373412085718895,3639
36,1.6239683913263487,2.1457548227962735,2.714462719175685,6.238640252221871,-1.1683756767245694,0.7222903859912266,3639
37,1.6731111622494361,2.11579263062882,2.7126087836848933,6.226547586235,-0.624149108136149,0.7226695990758045,3639
38,1.6545385449991892,1.9893107732661186,2.576143690510097,5.777685700573305,-0.8117547675979501,0.7498714195257523,3639
